step,layer,shift,revisit,dispersion,disagreement,effective_rank
0,0,,,5.805694714706772,1.1508277266482043,4.3323204841684575
0,1,,,2.320575303088771,0.5013751878049542,2.0157859768058994
0,2,,,2.106404897154821,0.371937217173409,1.8116329282343235
0,3,,,1.6916168137938885,0.3043984669228774,1.59462915883349
0,4,,,3.172687425556008,0.639128619546538,2.44069273319334
0,5,,,2.8109968422570626,0.4777444976081977,2.0806745915714293
0,6,,,3.3697930658222854,0.5998375636021698,2.4485759719556266
0,7,,,4.524075160094732,0.547316495106398,2.442978315960888
0,8,,,4.425573427740437,0.6959965068105651,2.790899612372826
0,9,,,4.281805712875764,0.7289981180426279,2.8905136639993567
0,10,,,3.8091174729328516,0.8360002303498089,3.1220648994348825
0,11,,,4.673681268985328,0.5584014108006645,2.4393428111573066
0,12,,,4.771323811067068,0.584440649896619,2.474453277626713
0,13,,,5.3738912728111945,0.707174594641593,2.954973523039342
0,14,,,4.871860686536067,0.8605219925035659,3.3059852908605913
0,15,,,3.948555212648488,0.9187187961489265,3.331646052115387
0,16,,,3.4790871549018294,0.6018242490884949,2.4525699797313263
0,17,,,3.704794993781083,0.7575822021272556,2.8486385909809755
0,18,,,2.6709565541172084,0.4362124414884536,1.9124391721584255
0,19,,,2.987571879553149,0.5611460592829092,2.158556011973775
0,20,,,2.8977938345176284,0.5683310969266158,2.2418062484269012
0,21,,,2.768277996308217,0.5979365992635439,2.376238271249101
0,22,,,3.272743986816174,0.7727354927559844,2.793490204189419
0,23,,,2.6641210036360663,0.43692555214555817,1.923374248414678
0,24,,,2.239939660907485,0.4615219353282116,1.9566153427461088
0,25,,,1.875960732082632,0.5133433670641683,2.0466264618636507
0,26,,,3.0548052805159114,0.7919865411228453,2.784542294229286
0,27,,,2.651465243860392,0.7809527920950496,2.5991324624427286
0,28,,,2.574520606959113,0.7901721389309482,2.6699790843306386
0,29,,,2.3818568286274298,0.5936515327934551,2.1676105269704102
0,30,,,3.625859575792947,0.8966253915129352,3.1252869136440706
0,31,,,2.5635388029443624,0.6290635251899048,2.3700308417701716
1,0,69.88711594141029,,5.556062325484733,0.9944860335411541,3.539024930367168
1,1,59.585201345432765,,2.394110926955854,0.438905721976417,1.9306168600747136
1,2,57.702152774477526,,1.2477762475686303,0.22074379247459253,1.42702279013043
1,3,36.47292543758418,,1.5936324426677257,0.2428802974687787,1.4705410809540016
1,4,70.28063811711256,,2.135763775383003,0.25816907714005755,1.5853319723233184
1,5,69.76292269260219,,2.8698089126619895,0.5379695251348018,2.142711732318513
1,6,65.42471870274622,,2.8082062247231816,0.39382969360732734,1.8511554266615677
1,7,75.64101885956961,,3.778223006301518,0.4258916880804593,2.045045095147333
1,8,55.01200533771562,,3.86503508210423,0.578579625532698,2.3488008984798894
1,9,62.966960679122096,,4.175174659892665,0.849377251223034,3.195746726792494
1,10,51.46930734670298,,3.7469906766822967,0.7759179077183282,2.9441093562280503
1,11,41.854039974789174,,4.717820696061965,0.7410486651992629,2.941657515370269
1,12,48.147048854998175,,4.5058530980508396,0.49446789971757266,2.1770524907639293
1,13,63.00421518488895,,5.31982810117947,0.7565391383221822,3.084263103121269
1,14,56.99571409149648,,4.455764565420901,0.8360156778303969,3.294524812964412
1,15,46.952287021135724,,3.4394115267726026,0.9269700207293563,3.257545919393326
1,16,63.892676925102904,,3.6034387266759937,0.8160623793185087,3.0111084678942848
1,17,44.88542153115364,,3.2088834759470366,0.7499046667604023,2.72470822931991
1,18,42.170926115348635,,2.65286983454494,0.5057736660312062,2.040849171425845
1,19,32.49010543296709,,2.4271048214976068,0.5470024201078463,2.0660527949928227
1,20,44.70760637419119,,3.0398994453561548,0.6444382934800901,2.448545996614315
1,21,50.01142132249382,,2.8252292689827394,0.5968526871901263,2.379618708248876
1,22,52.85646134394749,,2.748416579607871,0.5874725444523818,2.3124008833125718
1,23,50.69442202101139,,2.232196306501292,0.41587736873026415,1.8308716948148516
1,24,41.127056605979234,,1.8561678016232814,0.49875486019345305,1.9520830255163177
1,25,47.70121224647568,,1.6321194856130323,0.5018186818354304,1.9949490473274614
1,26,66.6052023342001,,2.572210064065374,0.5188234910722422,2.1126566982812247
1,27,76.29869104340516,,2.100721414437679,0.546295675573004,2.0545887266935634
1,28,68.97557768729052,,2.7715604210517357,0.48916551848459733,2.0668927789503053
1,29,40.25609207745913,,1.7439296456410194,0.37001902904948514,1.7081073366518038
1,30,58.94048428330892,,2.948023148232772,0.6103958796214028,2.359357201610977
1,31,64.06245007965262,,2.2594105649233107,0.4510858748416511,1.9505527188128435
2,0,38.92209210336526,7.843626133534853,5.657149802584473,1.0361226740503193,3.614774380204451
2,1,49.92237213232909,14.309795182944887,2.0464834089527364,0.44122509593530035,1.8762213386027882
2,2,22.954937956922066,3.8085553618317425,1.2167679631946526,0.26948109097472694,1.5149261938987435
2,3,32.93002995433077,13.237001310611666,2.1045489545203893,0.31653685417813815,1.6349278851847062
2,4,45.75357637200907,15.499514869800201,1.9657451361661007,0.42417895970875596,1.8053203497586021
2,5,57.506925124071614,25.536164834172432,2.9876036528598977,0.7439245279190434,2.6294041643380086
